GameID,SeasonID,Date,HomeTeamID,AwayTeamID,VenueID,HomeTeamScore,AwayTeamScore,Overtime,Shootout
2008574,9,2008-11-08,25,32,1025,4,5,0,0
2008575,9,2009-02-13,20,6,1020,4,2,0,0
2008576,9,2009-06-08,26,18,1026,5,3,0,0
2008577,9,2009-02-25,4,29,1004,3,4,0,0
2008578,9,2009-02-01,18,16,1018,1,2,1,0
2008579,9,2009-04-17,9,30,1009,4,0,0,0
2008580,9,2009-02-02,4,18,1004,4,0,0,0
2008581,9,2009-02-06,30,12,1030,4,2,0,0
2008582,9,2009-02-11,12,16,1012,5,3,0,0
2008583,9,2009-02-05,22,14,1022,4,5,0,0
2008584,9,2008-12-30,11,14,1011,3,4,1,1
2008585,9,2008-11-23,13,17,1013,2,5,0,0
2008586,9,2008-12-26,16,29,1016,4,5,1,0
2008587,9,2008-10-21,24,12,1024,0,2,0,0
2008588,9,2008-10-10,20,24,1020,3,4,0,0
2008589,9,2008-10-26,13,4,1013,2,0,0,0
2008590,9,2009-06-10,25,19,1025,2,0,0,0
2008591,9,2008-12-11,19,7,1019,5,0,0,0
2008592,9,2009-04-22,15,1,1015,0,1,1,0
2008593,9,2008-11-17,3,24,1003,0,3,0,0
2008594,9,2009-03-18,23,27,1023,1,2,0,0
2008595,9,2008-12-22,32,30,1032,4,5,0,0
2008596,9,2008-11-01,10,29,1010,2,1,1,1
2008597,9,2008-10-07,3,26,1003,2,4,0,0
2008598,9,2008-10-28,3,27,1003,4,5,1,1
2008599,9,2009-03-31,27,10,1027,4,1,0,0
2008600,9,2009-03-19,14,16,1014,3,5,0,0
2008601,9,2009-01-19,14,10,1014,1,2,0,0
2008602,9,2009-01-18,19,2,1019,6,5,1,1
2008603,9,2009-06-12,29,24,1029,5,1,0,0
2008604,9,2009-03-10,15,7,1015,3,5,0,0
2008605,9,2009-02-22,19,16,1019,2,3,0,0
2008606,9,2008-10-20,6,20,1006,4,2,0,0
2008607,9,2009-03-05,6,32,1006,2,0,0,0
2008608,9,2009-01-08,30,28,1030,5,1,0,0
2008609,9,2008-10-25,13,27,1013,1,2,0,0
2008610,9,2009-04-30,17,3,1017,3,1,0,0
2008611,9,2008-11-25,9,13,1009,0,4,0,0
2008612,9,2009-02-23,6,17,1006,1,0,0,0
2008613,9,2009-05-26,9,22,1009,3,1,0,0
2008614,9,2009-06-03,1,11,1001,0,5,0,0
2008615,9,2009-06-13,23,1,1023,4,2,0,0
2008616,9,2009-05-28,5,24,1005,4,2,0,0
2008617,9,2009-01-28,11,1,1011,0,2,0,0
2008618,9,2008-12-14,23,21,1023,3,2,0,0
2008619,9,2009-03-22,2,19,1002,4,0,0,0
2008620,9,2008-12-06,7,27,1007,2,5,0,0
2008621,9,2009-06-05,22,8,1022,1,3,0,0
2008622,9,2009-04-15,30,10,1030,5,3,0,0
2008623,9,2008-10-04,21,27,1021,2,1,1,1
2008624,9,2009-05-16,6,25,1006,2,3,1,0
2008625,9,2008-11-30,21,7,1021,4,2,0,0
2008626,9,2008-12-31,15,20,1015,3,1,0,0
2008627,9,2008-10-17,3,30,1003,4,3,1,0
2008628,9,2009-03-12,21,9,1021,1,4,0,0
2008629,9,2009-05-09,10,21,1010,3,4,0,0
2008630,9,2009-06-09,26,6,1026,3,0,0,0
2008631,9,2009-05-11,22,10,1022,0,4,0,0
2008632,9,2008-12-28,24,23,1024,0,1,0,0
2008633,9,2009-01-05,2,20,1002,4,0,0,0
2008634,9,2008-10-13,32,8,1032,2,1,1,1
2008635,9,2009-06-02,6,29,1006,4,2,0,0
2008636,9,2008-11-29,1,15,1001,3,1,0,0
2008637,9,2009-01-15,25,2,1025,5,6,1,1
2008638,9,2009-01-25,29,19,1029,5,2,0,0
2008639,9,2009-04-06,19,6,1019,1,3,0,0
2008640,9,2009-01-07,25,17,1025,0,3,0,0
2008641,9,2008-10-08,18,31,1018,0,4,0,0
2008642,9,2009-01-21,27,31,1027,1,3,0,0
2008643,9,2009-02-18,7,26,1007,5,4,0,0
2008644,9,2009-04-07,13,10,1013,0,3,0,0
2008645,9,2009-05-14,22,7,1022,1,4,0,0
2008646,9,2008-12-13,25,14,1025,5,4,0,0
2008647,9,2008-12-05,13,19,1013,4,1,0,0
2008648,9,2009-01-27,17,16,1017,1,4,0,0
2008649,9,2009-03-01,5,11,1005,4,3,0,0
2008650,9,2008-12-15,21,18,1021,1,2,0,0
2008651,9,2008-12-27,8,16,1008,0,4,0,0
2008652,9,2009-02-10,15,4,1015,3,0,0,0
2008653,9,2008-12-08,3,15,1003,0,4,0,0
2008654,9,2009-02-26,10,30,1010,0,3,0,0
2008655,9,2009-02-15,27,25,1027,1,0,0,0
2008656,9,2009-01-20,3,9,1003,1,0,0,0
2008657,9,2009-02-14,28,6,1028,0,3,0,0
2008658,9,2008-12-01,25,18,1025,1,2,0,0
2008659,9,2009-04-01,23,15,1023,3,0,0,0
2008660,9,2008-10-02,7,15,1007,4,2,0,0
2008661,9,2008-10-24,30,19,1030,5,3,0,0
2008662,9,2009-05-25,18,21,1018,2,0,0,0
2008663,9,2009-02-09,4,14,1004,2,0,0,0
2008664,9,2009-03-11,15,26,1015,5,4,1,0
2008665,9,2009-04-28,7,20,1007,5,0,0,0
2008666,9,2009-06-11,14,7,1014,5,2,0,0
2008667,9,2008-12-21,30,9,1030,4,2,0,0
2008668,9,2009-01-10,4,8,1004,1,2,1,0
2008669,9,2009-03-26,31,12,1031,2,5,0,0
2008670,9,2008-11-18,11,15,1011,1,2,1,0
2008671,9,2009-02-19,20,4,1020,4,5,1,1
2008672,9,2009-03-20,12,5,1012,5,4,0,0
2008673,9,2008-11-14,21,17,1021,4,3,1,0
2008674,9,2009-03-30,3,32,1003,2,4,0,0
2008675,9,2009-01-30,21,2,1021,1,5,0,0
2008676,9,2009-05-21,31,14,1031,0,3,0,0
2008677,9,2009-05-19,14,4,1014,2,4,0,0
2008678,9,2009-02-12,2,27,1002,5,0,0,0
2008679,9,2009-01-26,13,5,1013,5,4,0,0
2008680,9,2009-04-04,9,28,1009,5,4,0,0
2008681,9,2009-05-06,25,24,1025,5,3,0,0
2008682,9,2009-05-03,5,32,1005,0,4,0,0
2008683,9,2008-12-25,20,26,1020,1,3,0,0
2008684,9,2009-02-17,12,1,1012,2,3,0,0
2008685,9,2008-10-12,29,20,1029,3,2,0,0
2008686,9,2009-01-04,26,21,1026,2,0,0,0
2008687,9,2009-02-21,5,12,1005,1,0,0,0
2008688,9,2009-05-31,9,5,1009,5,4,1,0
2008689,9,2008-12-02,28,7,1028,0,1,0,0
2008690,9,2009-05-20,26,15,1026,4,5,0,0
2008691,9,2009-05-04,6,2,1006,3,5,0,0
2008692,9,2009-03-24,9,4,1009,0,3,0,0
2008693,9,2008-11-21,27,23,1027,1,2,0,0
2008694,9,2009-03-09,21,6,1021,0,5,0,0
2008695,9,2009-04-10,1,20,1001,1,2,0,0
2008696,9,2009-01-14,26,7,1026,4,0,0,0
2008697,9,2009-04-11,32,11,1032,1,2,0,0
2008698,9,2008-10-15,2,1,1002,1,0,1,1
2008699,9,2009-01-22,18,4,1018,0,2,0,0
2008700,9,2009-03-16,25,23,1025,4,5,0,0
2008701,9,2009-05-01,31,17,1031,2,4,0,0
2008702,9,2008-10-09,7,17,1007,2,4,0,0
2008703,9,2009-02-03,22,6,1022,3,1,0,0
2008704,9,2009-01-17,18,27,1018,4,3,0,0
2008705,9,2008-12-29,20,9,1020,3,4,0,0
2008706,9,2009-04-05,21,5,1021,5,0,0,0
2008707,9,2008-12-10,18,6,1018,3,2,0,0
2008708,9,2009-04-29,18,5,1018,0,1,0,0
2008709,9,2009-04-19,8,17,1008,3,2,1,0
2008710,9,2009-05-18,15,3,1015,5,3,0,0
2008711,9,2009-03-23,10,20,1010,4,2,0,0
2008712,9,2009-02-16,22,29,1022,3,4,0,0
2008713,9,2008-11-19,15,10,1015,1,2,0,0
2008714,9,2009-05-24,2,7,1002,1,2,0,0
2008715,9,2009-02-08,11,26,1011,5,0,0,0
2008716,9,2008-10-03,23,3,1023,5,4,0,0
2008717,9,2009-04-20,2,24,1002,1,0,0,0
2008718,9,2009-06-14,30,6,1030,2,0,0,0
2008719,9,2008-10-19,17,19,1017,5,4,1,0
2008720,9,2008-11-28,6,21,1006,5,0,0,0
2008721,9,2008-11-15,4,5,1004,5,1,0,0
2008722,9,2008-10-14,11,29,1011,5,3,0,0
2008723,9,2008-12-19,32,23,1032,0,5,0,0
2008724,9,2008-12-20,3,8,1003,4,2,0,0
2008725,9,2009-02-24,6,4,1006,2,1,0,0
2008726,9,2009-03-06,12,14,1012,2,5,0,0
2008727,9,2009-06-15,28,8,1028,4,1,0,0
2008728,9,2008-10-22,27,18,1027,3,4,1,1
2008729,9,2009-01-01,28,19,1028,2,1,0,0
2008730,9,2008-12-17,8,13,1008,5,1,0,0
2008731,9,2009-04-27,27,4,1027,1,4,0,0
2008732,9,2008-12-03,27,19,1027,3,4,0,0
2008733,9,2008-10-16,2,32,1002,4,5,0,0
2008734,9,2009-05-13,28,10,1028,1,5,0,0
2008735,9,2009-02-07,22,11,1022,3,5,0,0
2008736,9,2009-05-02,7,32,1007,4,0,0,0
2008737,9,2009-01-09,12,4,1012,2,4,0,0
2008738,9,2009-03-03,31,4,1031,1,4,0,0
2008739,9,2009-04-09,28,24,1028,2,4,0,0
2008740,9,2009-02-27,13,23,1013,1,2,0,0
2008741,9,2008-11-10,27,7,1027,2,3,0,0
2008742,9,2008-12-16,3,19,1003,1,0,0,0
2008743,9,2009-04-14,15,23,1015,2,1,0,0
2008744,9,2009-04-23,12,13,1012,3,2,0,0
2008745,9,2009-03-02,27,3,1027,3,5,0,0
2008746,9,2008-11-26,15,19,1015,2,5,0,0
2008747,9,2009-05-15,21,1,1021,5,0,0,0
2008748,9,2009-04-26,13,28,1013,4,1,0,0
2008749,9,2008-12-24,17,31,1017,5,1,0,0
2008750,9,2008-11-09,29,15,1029,3,4,0,0
2008751,9,2009-02-04,27,6,1027,2,3,0,0
2008752,9,2008-12-12,32,13,1032,5,0,0,0
2008753,9,2008-10-06,17,28,1017,0,1,0,0
2008754,9,2009-04-12,32,27,1032,4,0,0,0
2008755,9,2009-05-22,17,24,1017,5,3,0,0
2008756,9,2009-03-25,7,28,1007,3,4,0,0
2008757,9,2009-01-12,13,32,1013,3,4,0,0
2008758,9,2009-05-10,14,11,1014,3,4,0,0
2008759,9,2009-04-16,32,21,1032,0,4,0,0
2008760,9,2009-01-23,9,20,1009,5,4,0,0
2008761,9,2008-12-07,4,6,1004,4,5,0,0
2008762,9,2008-12-09,1,6,1001,1,3,0,0
2008763,9,2009-03-28,5,13,1005,0,2,0,0
2008764,9,2008-10-30,17,12,1017,4,3,1,0
2008765,9,2008-11-27,18,8,1018,4,2,0,0
2008766,9,2008-10-27,29,18,1029,4,2,0,0
2008767,9,2009-03-21,19,1,1019,1,3,0,0
2008768,9,2009-01-31,31,23,1031,1,2,1,0
2008769,9,2009-04-24,4,26,1004,4,5,1,0
2008770,9,2009-03-17,31,32,1031,1,4,0,0
2008771,9,2008-11-13,30,8,1030,3,0,0,0
2008772,9,2009-03-27,8,5,1008,5,1,0,0
2008773,9,2009-05-07,27,24,1027,0,4,0,0
2008774,9,2009-01-13,3,25,1003,4,5,0,0
2008775,9,2008-10-18,30,5,1030,1,0,0,0
2008776,9,2009-06-01,5,30,1005,4,5,0,0
2008777,9,2009-01-29,3,31,1003,0,1,1,0
2008778,9,2008-10-05,11,9,1011,5,2,0,0
2008779,9,2009-03-04,7,13,1007,0,5,0,0
2008780,9,2009-06-06,1,4,1001,3,4,0,0
2008781,9,2008-10-23,2,18,1002,0,2,0,0
2008782,9,2008-11-05,4,20,1004,6,5,1,0
2008783,9,2008-11-06,29,23,1029,5,3,0,0
2008784,9,2009-06-07,6,16,1006,3,2,0,0
2008785,9,2009-01-24,5,8,1005,2,3,0,0
2008786,9,2009-01-11,20,17,1020,5,0,0,0
2008787,9,2009-04-25,20,29,1020,1,5,0,0
2008788,9,2009-04-02,27,11,1027,4,2,0,0
2008789,9,2008-11-07,20,21,1020,0,2,0,0
2008790,9,2008-11-24,1,8,1001,5,2,0,0
2008791,9,2009-06-04,22,23,1022,4,3,0,0
2008792,9,2008-11-11,1,9,1001,4,5,0,0
2008793,9,2009-02-20,7,4,1007,5,2,0,0
2008794,9,2008-12-23,20,13,1020,1,0,0,0
2008795,9,2009-04-18,30,7,1030,1,5,0,0
2008796,9,2009-04-03,1,12,1001,2,1,0,0
2008797,9,2009-03-29,3,4,1003,4,1,0,0
2008798,9,2009-05-29,2,23,1002,2,0,0,0
2008799,9,2009-05-23,26,12,1026,0,2,0,0
2008800,9,2008-10-01,31,1,1031,2,3,0,0
2008801,9,2008-10-11,28,23,1028,3,1,0,0
2008802,9,2009-01-03,2,5,1002,2,1,1,0
2008803,9,2009-01-16,20,10,1020,5,4,0,0
2008804,9,2008-11-04,1,10,1001,5,1,0,0
2008805,9,2008-11-02,15,8,1015,5,0,0,0
2008806,9,2009-04-08,7,16,1007,2,5,0,0
2008807,9,2009-05-05,6,5,1006,4,5,0,0
2008808,9,2008-12-04,11,17,1011,4,1,0,0
2008809,9,2009-05-12,19,13,1019,5,1,0,0
2008810,9,2009-03-14,6,15,1006,3,0,0,0
2008811,9,2008-10-29,15,28,1015,4,5,0,0
2008812,9,2008-12-18,23,16,1023,1,0,0,0
2008813,9,2009-03-13,17,8,1017,0,4,0,0
2008814,9,2009-01-02,6,3,1006,4,5,0,0
2008815,9,2009-05-17,13,21,1013,3,0,0,0
2008816,9,2008-11-16,27,1,1027,2,5,0,0
2008817,9,2008-11-20,16,6,1016,2,3,0,0
2008818,9,2009-01-06,6,12,1006,2,1,0,0
2008819,9,2009-03-15,13,30,1013,2,3,0,0
2008820,9,2009-05-27,11,31,1011,3,4,1,1
2008821,9,2008-11-22,21,12,1021,5,1,0,0
2008822,9,2009-04-21,14,21,1014,5,0,0,0
2008823,9,2008-11-12,32,3,1032,3,1,0,0
2008824,9,2009-05-08,10,19,1010,0,2,0,0
2008825,9,2008-10-31,11,3,1011,2,1,0,0
2008826,9,2009-03-07,28,32,1028,5,1,0,0
2008827,9,2009-05-30,17,5,1017,3,2,1,0
2008828,9,2008-11-03,1,29,1001,3,5,0,0
2008829,9,2009-02-28,18,15,1018,1,4,0,0
2008830,9,2009-03-08,19,15,1019,1,0,1,1
2008831,9,2009-04-13,16,22,1016,4,3,1,0
2008832,9,2008-11-08,3,6,1003,2,0,0,0
2008833,9,2009-02-13,11,8,1011,0,5,0,0
2008834,9,2009-06-08,20,15,1020,2,4,0,0
2008835,9,2009-02-25,26,2,1026,2,1,0,0
2008836,9,2009-02-01,13,15,1013,0,4,0,0
2008837,9,2009-04-17,3,10,1003,4,2,0,0
2008838,9,2009-02-02,31,7,1031,5,6,1,1
2008839,9,2009-02-06,12,9,1012,1,5,0,0
2008840,9,2009-02-11,14,29,1014,2,1,1,1
2008841,9,2009-02-05,29,21,1029,0,2,0,0
2008842,9,2008-12-30,19,30,1019,3,4,0,0
2008843,9,2008-11-23,19,25,1019,5,0,0,0
2008844,9,2008-12-26,5,15,1005,4,5,0,0
2008845,9,2008-10-21,9,24,1009,2,0,0,0
2008846,9,2008-10-10,17,32,1017,0,4,0,0
2008847,9,2008-10-26,12,11,1012,1,5,0,0
2008848,9,2009-06-10,19,21,1019,5,0,0,0
2008849,9,2008-12-11,10,18,1010,0,1,0,0
2008850,9,2009-04-22,21,32,1021,1,3,0,0
2008851,9,2008-11-17,1,30,1001,3,2,1,0
2008852,9,2009-03-18,26,31,1026,5,4,0,0
2008853,9,2008-12-22,15,30,1015,4,3,0,0
2008854,9,2008-11-01,16,28,1016,4,5,1,0
2008855,9,2008-10-07,9,31,1009,0,2,0,0
2008856,9,2008-10-28,8,19,1008,2,3,0,0
2008857,9,2009-03-31,9,10,1009,0,3,0,0
2008858,9,2009-03-19,10,25,1010,4,1,0,0
2008859,9,2009-01-19,19,8,1019,0,5,0,0
2008860,9,2009-01-18,20,2,1020,3,1,0,0
2008861,9,2009-06-12,21,22,1021,3,0,0,0
2008862,9,2009-03-10,21,20,1021,3,0,0,0
2008863,9,2009-02-22,29,30,1029,5,4,0,0
2008864,9,2008-10-20,25,1,1025,5,1,0,0
2008865,9,2009-03-05,4,3,1004,0,4,0,0
2008866,9,2009-01-08,32,6,1032,2,4,0,0
2008867,9,2008-10-25,3,12,1003,5,1,0,0
2008868,9,2009-04-30,31,29,1031,0,3,0,0
2008869,9,2008-11-25,7,22,1007,2,1,1,1
2008870,9,2009-02-23,23,5,1023,5,0,0,0
2008871,9,2009-05-26,9,27,1009,5,0,0,0
2008872,9,2009-06-03,16,14,1016,1,0,0,0
2008873,9,2009-06-13,4,15,1004,0,1,0,0
2008874,9,2009-05-28,16,31,1016,5,1,0,0
2008875,9,2009-01-28,3,1,1003,5,0,0,0
2008876,9,2008-12-14,20,12,1020,2,5,0,0
2008877,9,2009-03-22,15,27,1015,1,2,1,0
2008878,9,2008-12-06,28,17,1028,1,2,0,0
2008879,9,2009-06-05,8,7,1008,3,5,0,0
2008880,9,2009-04-15,19,14,1019,4,5,0,0
2008881,9,2008-10-04,4,11,1004,2,4,0,0
2008882,9,2009-05-16,15,5,1015,3,4,1,1
2008883,9,2008-11-30,29,25,1029,2,4,0,0
2008884,9,2008-12-31,8,23,1008,2,0,0,0
2008885,9,2008-10-17,7,5,1007,4,0,0,0
2008886,9,2009-03-12,17,18,1017,1,2,0,0
2008887,9,2009-05-09,28,22,1028,4,5,1,1
2008888,9,2009-06-09,19,9,1019,3,5,0,0
2008889,9,2009-05-11,29,10,1029,0,4,0,0
2008890,9,2008-12-28,14,30,1014,0,3,0,0
2008891,9,2009-01-05,13,1,1013,5,6,1,1
2008892,9,2008-10-13,32,20,1032,2,5,0,0
2008893,9,2009-06-02,10,14,1010,0,5,0,0
2008894,9,2008-11-29,30,29,1030,2,1,0,0
2008895,9,2009-01-15,3,28,1003,3,2,1,1
2008896,9,2009-01-25,3,21,1003,0,3,0,0
2008897,9,2009-04-06,31,25,1031,5,3,0,0
2008898,9,2009-01-07,22,19,1022,1,5,0,0
2008899,9,2008-10-08,9,12,1009,1,2,0,0
2008900,9,2009-01-21,16,11,1016,5,3,0,0
2008901,9,2009-02-18,26,3,1026,1,5,0,0
2008902,9,2009-04-07,14,32,1014,0,1,0,0
2008903,9,2009-05-14,26,1,1026,1,4,0,0
2008904,9,2008-12-13,28,20,1028,3,1,0,0
2008905,9,2008-12-05,8,18,1008,5,0,0,0
2008906,9,2009-01-27,15,12,1015,3,2,0,0
2008907,9,2009-03-01,12,17,1012,0,1,0,0
2008908,9,2008-12-15,13,12,1013,4,0,0,0
2008909,9,2008-12-27,5,29,1005,3,0,0,0
2008910,9,2009-02-10,5,19,1005,5,6,1,0
2008911,9,2008-12-08,2,22,1002,0,1,0,0
2008912,9,2009-02-26,28,31,1028,2,3,0,0
2008913,9,2009-02-15,18,14,1018,5,4,1,1
2008914,9,2009-01-20,32,29,1032,0,1,0,0
2008915,9,2009-02-14,1,25,1001,1,3,0,0
2008916,9,2008-12-01,10,9,1010,4,1,0,0
2008917,9,2009-04-01,10,28,1010,5,4,0,0
2008918,9,2008-10-02,23,14,1023,1,5,0,0
2008919,9,2008-10-24,31,5,1031,2,4,0,0
2008920,9,2009-05-25,32,28,1032,1,3,0,0
2008921,9,2009-02-09,24,6,1024,1,0,1,0
2008922,9,2009-03-11,16,3,1016,4,3,0,0
2008923,9,2009-04-28,2,4,1002,3,4,0,0
2008924,9,2009-06-11,4,10,1004,3,1,0,0
2008925,9,2008-12-21,6,10,1006,5,2,0,0
2008926,9,2009-01-10,9,19,1009,3,0,0,0
2008927,9,2009-03-26,22,32,1022,5,0,0,0
2008928,9,2008-11-18,1,3,1001,1,5,0,0
2008929,9,2009-02-19,1,13,1001,2,4,0,0
2008930,9,2009-03-20,16,24,1016,0,5,0,0
2008931,9,2008-11-14,17,30,1017,0,1,0,0
2008932,9,2009-03-30,8,10,1008,1,0,1,0
2008933,9,2009-01-30,25,15,1025,2,5,0,0
2008934,9,2009-05-21,18,7,1018,0,4,0,0
2008935,9,2009-05-19,11,30,1011,1,2,1,0
2008936,9,2009-02-12,28,2,1028,4,3,1,0
2008937,9,2009-01-26,22,31,1022,4,3,0,0
2008938,9,2009-04-04,29,17,1029,5,4,0,0
2008939,9,2009-05-06,5,2,1005,3,5,0,0
2008940,9,2009-05-03,11,10,1011,3,0,0,0
2008941,9,2008-12-25,12,20,1012,3,5,0,0
2008942,9,2009-02-17,13,9,1013,0,2,0,0
2008943,9,2008-10-12,15,21,1015,1,3,0,0
2008944,9,2009-01-04,25,4,1025,0,4,0,0
2008945,9,2009-02-21,5,14,1005,1,2,0,0
2008946,9,2009-05-31,32,15,1032,2,3,1,1
2008947,9,2008-12-02,20,3,1020,4,5,0,0
2008948,9,2009-05-20,12,21,1012,4,3,0,0
2008949,9,2009-05-04,13,20,1013,5,4,0,0
2008950,9,2009-03-24,32,24,1032,2,5,0,0
2008951,9,2008-11-21,20,19,1020,6,5,1,0
2008952,9,2009-03-09,3,20,1003,5,4,0,0
2008953,9,2009-04-10,30,25,1030,1,3,0,0
2008954,9,2009-01-14,22,21,1022,1,5,0,0
2008955,9,2009-04-11,6,26,1006,1,2,0,0
2008956,9,2008-10-15,7,9,1007,5,2,0,0
2008957,9,2009-01-22,12,15,1012,4,5,0,0
2008958,9,2009-03-16,32,31,1032,2,3,0,0
2008959,9,2009-05-01,17,7,1017,2,4,0,0
2008960,9,2008-10-09,20,32,1020,4,5,1,1
2008961,9,2009-02-03,28,14,1028,2,1,0,0
2008962,9,2009-01-17,1,18,1001,1,0,0,0
2008963,9,2008-12-29,3,14,1003,4,1,0,0
2008964,9,2009-04-05,23,30,1023,5,1,0,0
2008965,9,2008-12-10,18,1,1018,1,0,0,0
2008966,9,2009-04-29,12,24,1012,2,4,0,0
2008967,9,2009-04-19,8,4,1008,5,2,0,0
2008968,9,2009-05-18,25,7,1025,3,4,0,0
2008969,9,2009-03-23,32,12,1032,0,1,1,0
2008970,9,2009-02-16,29,4,1029,1,2,1,1
2008971,9,2008-11-19,25,9,1025,2,0,0,0
2008972,9,2009-05-24,16,32,1016,1,2,0,0
2008973,9,2009-02-08,12,10,1012,1,5,0,0
2008974,9,2008-10-03,4,19,1004,5,0,0,0
2008975,9,2009-04-20,13,18,1013,0,1,1,1
2008976,9,2009-06-14,29,1,1029,3,4,1,1
2008977,9,2008-10-19,2,9,1002,5,2,0,0
2008978,9,2008-11-28,28,3,1028,1,5,0,0
2008979,9,2008-11-15,13,14,1013,4,0,0,0
2008980,9,2008-10-14,14,2,1014,2,3,0,0
2008981,9,2008-12-19,11,27,1011,1,5,0,0
2008982,9,2008-12-20,6,1,1006,3,4,1,1
2008983,9,2009-02-24,4,13,1004,2,3,0,0
2008984,9,2009-03-06,29,3,1029,3,2,0,0
2008985,9,2009-06-15,8,26,1008,5,2,0,0
2008986,9,2008-10-22,19,3,1019,3,5,0,0
2008987,9,2009-01-01,11,7,1011,0,4,0,0
2008988,9,2008-12-17,27,8,1027,5,2,0,0
2008989,9,2009-04-27,28,26,1028,2,3,1,1
2008990,9,2008-12-03,8,22,1008,1,2,0,0
2008991,9,2008-10-16,25,22,1025,2,1,1,1
2008992,9,2009-05-13,30,23,1030,5,0,0,0
20091,10,2010-04-01,3,20,1003,1,2,0,0
20092,10,2009-11-27,8,13,1008,2,0,0,0
20093,10,2009-11-22,22,29,1022,3,5,0,0
20094,10,2010-03-27,16,21,1016,4,3,0,0
20095,10,2009-11-28,16,32,1016,0,5,0,0
20096,10,2009-12-10,9,3,1009,2,1,0,0
20097,10,2010-01-18,3,28,1003,5,2,0,0
20098,10,2010-04-21,9,12,1009,1,0,1,0
20099,10,2009-11-05,7,1,1007,5,2,0,0
200910,10,2009-11-24,14,8,1014,3,1,0,0
200911,10,2010-02-01,20,1,1020,3,4,0,0
200912,10,2010-05-16,30,29,1030,0,5,0,0
200913,10,2009-10-29,28,27,1028,0,2,0,0
200914,10,2009-10-05,10,3,1010,2,4,0,0
200915,10,2010-06-03,20,29,1020,5,1,0,0
200916,10,2010-02-18,16,17,1016,4,2,0,0
200917,10,2009-10-25,29,27,1029,5,3,0,0
200918,10,2010-01-19,4,11,1004,0,4,0,0
200919,10,2010-01-06,1,20,1001,1,2,0,0
200920,10,2009-10-07,27,16,1027,2,4,0,0
200921,10,2010-04-24,14,16,1014,5,6,1,1
200922,10,2010-04-22,29,26,1029,3,0,0,0
200923,10,2010-03-09,28,8,1028,5,1,0,0
200924,10,2009-12-09,18,22,1018,5,4,1,0
200925,10,2009-11-30,16,23,1016,4,3,1,0
200926,10,2010-01-07,4,5,1004,3,1,0,0
200927,10,2010-03-07,23,3,1023,4,5,0,0
200928,10,2010-06-11,20,22,1020,2,3,0,0
200929,10,2010-03-28,2,1,1002,4,1,0,0
200930,10,2010-03-04,4,23,1004,2,1,0,0
200931,10,2010-03-19,20,12,1020,2,3,1,0
200932,10,2009-10-11,9,15,1009,5,1,0,0
200933,10,2010-04-20,14,18,1014,5,2,0,0
200934,10,2010-04-02,1,23,1001,1,0,0,0
200935,10,2010-03-15,10,8,1010,6,5,1,1
200936,10,2009-12-08,8,28,1008,5,0,0,0
200937,10,2010-05-09,29,25,1029,2,0,0,0
200938,10,2010-01-15,20,27,1020,4,5,1,1
200939,10,2009-11-12,9,2,1009,5,4,1,0
200940,10,2009-12-06,25,13,1025,1,0,0,0
200941,10,2010-04-06,29,21,1029,5,4,0,0
200942,10,2010-02-12,29,22,1029,2,3,0,0
200943,10,2009-10-15,7,17,1007,5,2,0,0
200944,10,2009-11-25,4,10,1004,4,5,0,0
200945,10,2010-05-10,15,8,1015,4,3,0,0
200946,10,2010-02-08,11,29,1011,2,0,0,0
200947,10,2010-02-19,12,11,1012,5,4,0,0
200948,10,2010-05-06,19,17,1019,5,3,0,0
200949,10,2010-05-21,6,23,1006,1,0,0,0
200950,10,2010-01-10,16,8,1016,2,3,0,0
200951,10,2009-10-30,2,24,1002,2,4,0,0
200952,10,2010-05-20,28,17,1028,5,4,0,0
200953,10,2009-11-16,5,7,1005,5,1,0,0
200954,10,2010-04-10,12,25,1012,2,0,0,0
200955,10,2010-01-28,26,28,1026,0,1,0,0
200956,10,2010-03-26,18,12,1018,0,5,0,0
200957,10,2010-03-18,4,12,1004,2,3,1,1
200958,10,2010-06-04,31,5,1031,1,2,0,0
200959,10,2009-10-12,20,6,1020,0,2,0,0
200960,10,2010-04-23,5,13,1005,4,2,0,0
200961,10,2010-01-24,6,31,1006,4,0,0,0
200962,10,2010-05-24,5,27,1005,3,2,0,0
200963,10,2010-02-23,4,31,1004,0,1,0,0
200964,10,2010-06-02,21,6,1021,0,2,0,0
200965,10,2010-04-11,8,21,1008,3,4,0,0
200966,10,2010-05-29,2,5,1002,2,5,0,0
200967,10,2010-05-27,6,12,1006,2,4,0,0
200968,10,2010-05-19,17,24,1017,4,3,1,0
200969,10,2010-01-29,32,9,1032,4,5,0,0
200970,10,2010-03-13,2,15,1002,1,4,0,0
200971,10,2010-03-21,24,19,1024,1,5,0,0
200972,10,2010-03-25,31,30,1031,2,4,0,0
200973,10,2009-12-19,21,31,1021,2,5,0,0
200974,10,2010-02-26,5,21,1005,4,3,0,0
200975,10,2009-10-21,9,16,1009,5,4,1,1
200976,10,2009-10-20,21,15,1021,0,1,0,0
200977,10,2010-05-22,12,9,1012,0,5,0,0
200978,10,2009-12-17,23,10,1023,4,3,0,0
200979,10,2010-04-03,19,6,1019,2,3,0,0
200980,10,2010-04-05,13,24,1013,1,5,0,0
200981,10,2010-02-28,27,28,1027,4,3,0,0
