PlayerID,SeasonID,Goals,Assists,ShotsOnGoal,BlockedShots,TimeOnIce
430,17,10,24,61,73,2102
430,18,36,13,6,21,2378
430,19,36,24,45,47,2144
430,20,6,32,52,11,3453
431,1,23,30,56,10,3040
431,2,50,25,49,61,2940
431,3,3,45,76,56,2947
431,4,7,27,30,32,1075
431,5,18,29,18,5,1031
431,6,10,7,52,37,3565
431,7,1,2,11,12,2858
431,8,38,34,59,18,3587
431,9,28,47,40,8,2314
431,10,42,27,65,11,3609
431,11,15,12,49,64,1659
431,12,6,9,26,66,2653
431,13,17,46,56,25,2164
431,14,40,43,74,49,1988
431,15,31,4,62,48,1750
431,16,33,33,65,47,2099
431,17,23,27,80,12,1687
431,18,33,26,53,64,2716
431,19,20,3,6,26,2192
431,20,41,28,16,58,2308
432,1,18,48,44,9,1171
432,2,36,7,67,14,2252
432,3,47,38,3,52,2412
432,4,6,4,20,10,2998
432,5,19,29,0,77,3713
432,6,29,37,74,19,1132
432,7,50,37,75,69,2169
432,8,10,38,17,74,1606
432,9,16,34,16,61,2937
432,10,25,21,23,62,2139
432,11,6,16,1,16,3393
432,12,42,4,19,21,3258
432,13,11,49,8,48,3698
432,14,38,41,63,18,2015
432,15,10,37,14,28,1638
432,16,25,17,46,56,2966
432,17,14,12,59,64,2318
432,18,19,28,43,33,3250
432,19,4,25,59,71,1734
432,20,24,5,72,77,2170
433,1,1,34,2,56,3493
433,2,24,22,21,54,2581
433,3,41,36,15,0,2657
433,4,15,2,72,12,2104
433,5,25,47,77,74,1488
433,6,27,45,75,31,2272
433,7,20,31,21,8,1728
433,8,14,21,39,79,3646
433,9,21,20,12,65,1088
433,10,32,39,27,13,1274
433,11,4,25,49,2,1539
433,12,14,5,70,21,1372
433,13,36,27,4,40,1660
433,14,11,16,8,46,1753
433,15,32,24,36,66,3106
433,16,16,28,34,77,1165
433,17,8,28,4,70,3271
433,18,20,8,46,8,3523
433,19,48,30,6,56,2748
433,20,27,41,62,76,2875
434,1,45,23,9,75,3343
434,2,11,43,18,73,2320
434,3,34,19,34,0,2731
434,4,34,29,19,72,1068
434,5,26,4,57,60,2944
434,6,35,26,26,52,2853
434,7,9,49,57,44,3008
434,8,3,12,59,77,2493
434,9,24,22,33,1,2712
434,10,34,17,70,28,1353
434,11,16,8,54,76,1690
434,12,6,48,74,14,2195
434,13,14,36,5,23,2585
434,14,33,44,80,38,1529
434,15,47,35,47,23,2602
434,16,8,47,42,77,2272
434,17,50,49,26,52,3374
434,18,24,3,17,50,1649
434,19,25,36,24,13,1546
434,20,9,44,5,79,1991
435,1,33,37,60,28,2317
435,2,31,41,57,30,1047
435,3,45,30,72,74,3061
435,4,33,14,18,17,3164
435,5,35,5,64,30,2464
435,6,50,22,70,30,2923
435,7,41,37,6,64,1116
435,8,25,17,69,24,2797
435,9,27,48,59,61,1949
435,10,46,28,37,28,3429
435,11,41,10,16,28,3806
435,12,23,16,67,52,2408
435,13,39,32,50,78,3455
435,14,27,42,61,13,3589
435,15,8,28,15,58,1210
435,16,25,2,32,72,3269
435,17,49,7,71,53,1541
435,18,20,47,64,20,1484
435,19,10,5,73,60,1481
435,20,8,13,47,43,1745
436,1,34,14,17,61,3609
436,2,12,15,48,42,2164
436,3,14,16,18,4,2539
436,4,32,15,73,44,1721
436,5,26,14,6,40,2648
436,6,23,14,74,77,2192
436,7,26,11,18,33,1711
436,8,1,5,9,76,1011
436,9,18,46,59,70,1041
436,10,40,15,77,33,3194
436,11,18,5,42,16,2868
436,12,46,43,78,53,2423
436,13,35,43,51,55,1814
436,14,24,28,20,65,3226
436,15,26,16,35,18,1476
436,16,15,44,45,41,3317
436,17,45,29,73,59,2303
436,18,17,12,42,36,2067
436,19,22,50,47,32,3293
436,20,47,17,68,30,1770
437,1,22,10,14,17,1927
437,2,31,19,43,28,1120
437,3,17,31,58,52,1156
437,4,21,16,66,51,3215
437,5,50,2,49,48,2536
437,6,2,10,37,50,1311
437,7,20,21,20,42,1530
437,8,32,29,25,54,2109
437,9,38,35,53,64,2056
437,10,23,21,78,60,1047
437,11,16,26,23,0,2459
437,12,38,36,17,54,1114
437,13,3,11,30,56,2036
437,14,39,41,77,55,1683
437,15,38,14,61,26,2985
437,16,49,46,71,47,2132
437,17,31,16,8,34,3834
437,18,11,15,42,11,1420
437,19,23,16,39,44,2097
437,20,4,43,5,36,3308
438,1,4,10,43,71,2569
438,2,35,29,36,44,1345
438,3,17,10,7,60,2521
438,4,4,13,9,21,1661
438,5,1,35,27,3,3686
438,6,50,16,45,34,3305
438,7,47,37,27,77,2156
438,8,42,41,15,0,1330
438,9,10,20,77,54,3392
438,10,25,39,75,52,1704
438,11,15,29,56,36,2383
438,12,11,49,61,9,3214
438,13,47,1,37,0,1026
438,14,43,21,3,13,3699
438,15,36,4,1,49,3395
438,16,17,29,30,50,1351
438,17,8,42,52,10,3520
438,18,38,25,79,7,2162
438,19,37,18,43,17,2918
438,20,34,46,52,33,2799
439,1,8,49,56,45,1406
439,2,31,44,67,63,1120
439,3,12,19,77,76,1749
439,4,10,46,61,37,1154
439,5,46,17,65,20,1705
439,6,20,48,78,56,2335
439,7,11,20,4,42,3489
439,8,27,39,39,77,2806
439,9,47,9,52,18,3526
439,10,42,5,9,22,1178
439,11,27,35,41,2,2492
439,12,30,23,68,44,3188
439,13,1,49,55,58,3013
439,14,45,20,67,75,2521
439,15,25,39,12,56,3015
439,16,35,35,79,63,2441
439,17,35,36,7,49,1731
439,18,1,43,78,30,3208
439,19,45,7,54,3,2743
439,20,30,23,64,35,2475
440,1,10,34,21,32,1038
440,2,36,42,7,32,2997
440,3,30,4,49,29,2638
440,4,7,39,34,11,1590
440,5,48,10,66,53,1281
440,6,23,35,24,65,2809
440,7,35,3,50,66,3186
440,8,48,48,41,43,3246
440,9,37,9,69,6,3540
440,10,6,7,10,5,3577
440,11,30,29,63,12,2526
440,12,40,9,36,6,2025
440,13,11,5,60,9,3026
440,14,39,31,9,17,1376
440,15,47,38,73,43,1087
440,16,16,22,17,71,3793
440,17,40,29,45,38,1753
440,18,35,42,23,69,3296
440,19,35,5,34,79,1204
440,20,32,6,43,43,1069
441,1,39,24,16,52,3251
441,2,35,38,78,46,2181
441,3,40,3,44,50,3470
441,4,43,2,63,8,2538
441,5,4,37,1,10,2702
441,6,47,46,48,41,2868
441,7,44,17,56,51,3479
441,8,31,27,21,21,1749
441,9,2,24,32,70,3696
441,10,27,10,63,14,3141
441,11,2,31,38,44,3817
441,12,6,50,56,26,1604
441,13,19,50,9,74,3228
441,14,23,32,3,15,1333
441,15,32,8,57,42,1013
441,16,30,48,10,67,3046
441,17,12,40,8,51,2349
441,18,37,1,19,16,1915
441,19,34,6,53,35,3602
441,20,35,9,18,45,2667
442,1,28,38,16,30,1212
442,2,45,34,64,26,3163
442,3,37,9,55,51,3590
442,4,15,8,4,40,1799
442,5,7,45,46,51,3171
442,6,29,29,76,1,2684
442,7,15,48,7,18,3184
442,8,40,21,57,13,3392
442,9,39,4,54,42,3248
442,10,3,2,23,48,3658
442,11,37,7,64,49,2778
442,12,29,30,10,59,3197
442,13,24,20,73,24,2110
442,14,17,29,57,56,1719
442,15,11,42,68,4,1491
442,16,34,49,71,66,3083
442,17,36,23,59,17,2568
442,18,27,42,76,9,3816
442,19,34,14,73,80,1237
442,20,43,6,66,4,1432
443,1,33,12,75,21,1485
443,2,2,3,70,20,2629
443,3,3,35,72,0,2236
443,4,9,28,20,55,2649
443,5,3,20,69,17,2613
443,6,6,2,21,11,1280
443,7,6,4,40,34,1091
443,8,48,12,61,53,2013
443,9,30,34,45,19,2938
443,10,3,25,37,32,3396
443,11,1,26,74,58,3555
443,12,36,9,55,6,2367
443,13,16,4,14,62,1495
443,14,3,11,32,22,3599
443,15,30,32,12,39,1465
443,16,6,46,15,25,1981
443,17,20,21,1,66,3687
443,18,39,14,6,45,1432
443,19,9,23,20,74,2550
443,20,28,20,72,61,1848
444,1,47,2,43,7,3066
444,2,22,46,65,68,1053
444,3,25,49,55,0,2045
444,4,3,22,27,68,3283
444,5,3,38,0,19,2416
444,6,26,12,60,57,2179
444,7,8,43,30,18,3267
444,8,21,43,62,45,3381
444,9,42,46,23,43,1722
444,10,12,49,74,57,1338
444,11,34,36,76,45,3076
444,12,32,40,40,29,1550
444,13,24,17,18,58,1525
444,14,20,7,78,69,1822
444,15,3,2,51,49,2468
444,16,12,21,71,26,1445
444,17,1,43,49,37,2043
444,18,14,32,59,16,2519
444,19,20,47,26,19,1679
444,20,23,18,31,9,3510
445,1,33,10,61,72,1058
445,2,47,33,28,22,1030
445,3,41,40,79,51,1004
445,4,45,31,24,5,1430
445,5,10,36,72,41,3430
445,6,21,21,31,24,2391
445,7,14,43,16,70,3695
445,8,1,36,80,44,1084
445,9,4,19,63,1,2173
445,10,32,47,45,70,1506
445,11,36,32,61,71,2715
445,12,26,35,36,40,2228
445,13,12,25,30,47,3401
445,14,12,50,35,71,3661
445,15,18,21,48,4,3606
445,16,15,41,63,58,2852
445,17,34,32,20,18,2329
445,18,33,1,68,62,1319
445,19,3,16,53,76,2938
445,20,43,33,23,34,3391
446,1,14,23,13,70,1689
446,2,7,42,25,2,1667
446,3,22,24,18,7,2856
446,4,21,10,36,30,3522
446,5,8,34,36,13,1913
446,6,49,25,59,1,1877
446,7,44,6,12,5,1518
446,8,19,29,14,58,3214
446,9,16,25,0,56,3481
446,10,24,18,35,11,2237
446,11,5,22,72,45,2615
446,12,34,32,49,31,1017
446,13,25,16,63,67,1670
446,14,9,9,54,36,1795
446,15,43,2,67,24,2792
446,16,11,21,8,27,1001
446,17,27,33,22,18,1297
446,18,3,41,8,27,3004
446,19,6,46,42,35,1347
446,20,47,18,50,19,3081
447,1,11,47,39,62,3374
447,2,32,32,17,30,2589
447,3,34,4,12,62,3056
447,4,2,5,53,74,2204
447,5,1,18,33,39,3826
447,6,41,19,59,37,1832
447,7,42,3,78,24,3702
447,8,9,4,14,0,3578
447,9,14,36,43,34,1966
447,10,20,2,25,2,1701
447,11,15,43,39,44,1801
447,12,30,42,73,9,2046
447,13,29,46,45,67,1564
447,14,43,41,5,37,2412
447,15,32,25,43,13,3137
447,16,18,17,15,58,3689
447,17,33,37,61,16,2278
447,18,24,25,8,57,2924
447,19,41,29,5,25,2010
447,20,25,2,77,38,1762
448,1,12,23,67,46,3818
448,2,12,29,41,57,2504
448,3,44,37,34,65,3564
448,4,7,37,64,22,1308
448,5,4,17,47,43,2220
448,6,21,9,3,17,2108
448,7,29,30,63,27,3267
448,8,40,49,40,9,1441
448,9,36,11,32,28,3775
448,10,33,34,43,9,3291
448,11,15,26,55,12,1255
448,12,38,8,37,19,1274
448,13,4,47,73,36,2711
448,14,28,44,75,80,2693
448,15,22,45,24,14,2251
448,16,29,7,69,50,3485
448,17,30,46,14,59,3278
448,18,33,44,62,18,3241
448,19,31,24,15,17,2713
448,20,23,27,43,11,2865
449,1,15,13,9,21,1343
449,2,17,29,21,41,1613
449,3,7,45,56,6,2375
449,4,10,7,8,3,2397
449,5,17,45,72,14,3080
449,6,10,39,64,10,1671
449,7,9,8,71,22,2844
449,8,33,4,49,5,2945
449,9,16,28,3,71,2455
449,10,3,37,6,45,2438
449,11,33,36,60,6,3774
449,12,34,34,29,61,2834
449,13,2,10,69,39,1890
449,14,34,36,78,41,1291
449,15,39,14,5,24,2652
449,16,15,1,12,19,2997
449,17,25,14,31,38,1638
449,18,44,12,78,77,3777
449,19,14,17,16,68,3629
449,20,25,35,52,53,3234
450,1,44,15,55,65,3047
450,2,7,13,36,15,2737
450,3,48,13,40,76,3574
450,4,26,48,73,36,1142
450,5,29,42,48,42,1881
450,6,40,32,24,9,2242
450,7,4,12,2,4,3820
450,8,27,40,57,18,2539
450,9,47,6,49,2,2695
450,10,4,8,29,17,2600
450,11,38,14,63,65,1754
450,12,7,10,75,61,2640
450,13,25,44,56,14,2326
450,14,38,50,41,4,1282
450,15,2,29,18,48,2391
450,16,29,21,48,12,3193
450,17,38,47,18,3,1260
450,18,40,24,46,4,1031
450,19,11,6,18,34,3740
450,20,20,8,59,24,2382
451,1,19,19,4,67,3835
451,2,13,20,48,4,2386
451,3,21,17,4,33,1116
451,4,1,35,68,65,3792
451,5,3,31,20,76,3410
451,6,7,39,6,23,3376
451,7,16,21,37,44,1278
451,8,24,15,59,61,1772
451,9,11,27,48,29,2458
451,10,30,42,55,34,2169
451,11,46,6,48,56,1298
451,12,45,25,66,72,1934
451,13,8,27,77,26,1775
451,14,33,6,39,74,1890
451,15,23,50,35,67,3423
451,16,41,48,29,66,3487
451,17,36,22,32,55,2709
451,18,21,45,37,45,1291
451,19,32,37,53,33,2592
451,20,25,47,43,38,3016
452,1,40,48,71,25,1475
452,2,1,30,78,65,1185
452,3,2,50,64,51,1693
452,4,5,40,67,55,3171
452,5,38,16,63,49,2638
452,6,12,26,36,33,3141
452,7,34,25,66,50,1491
452,8,21,22,10,70,1361
452,9,37,50,20,32,1862
452,10,8,37,64,14,3412
452,11,36,36,10,19,2061
452,12,30,44,53,55,1453
452,13,46,45,42,54,3020
452,14,45,21,28,6,2293
452,15,7,43,73,42,1511
452,16,29,27,58,12,2669
452,17,32,48,66,12,1447
452,18,32,18,41,75,3031
452,19,27,41,30,13,2212
452,20,47,13,52,18,2048
453,1,31,30,56,38,3803
453,2,7,6,7,9,1057
453,3,42,41,10,44,3618
453,4,29,40,21,0,2184
453,5,41,48,13,10,2941
453,6,23,30,3,28,1887
453,7,37,35,73,11,1756
453,8,9,35,23,54,1271
453,9,15,47,19,36,2433
453,10,31,36,20,38,1039
453,11,7,1,55,14,2299
453,12,32,31,44,11,1483
453,13,5,41,43,75,1612
453,14,25,35,62,4,2419
453,15,40,13,55,15,3825
453,16,26,18,73,31,1922
453,17,39,19,8,19,2933
453,18,29,20,66,11,3369
453,19,2,18,19,28,1406
453,20,19,15,60,8,1797
454,1,10,35,74,2,3472
454,2,21,22,59,25,1873
454,3,12,27,58,18,2969
454,4,29,15,6,25,1927
454,5,36,39,66,33,1993
454,6,20,45,15,41,2950
454,7,35,49,69,73,2181
454,8,12,22,9,32,2349
454,9,36,23,60,46,1721
454,10,30,17,16,57,2690
454,11,41,30,36,61,1655
454,12,46,3,29,61,2340
454,13,49,19,2,19,2860
454,14,44,42,6,22,1656
454,15,32,8,44,80,3562
454,16,50,37,8,0,1718
454,17,44,29,1,73,3618
454,18,17,49,53,20,3015
454,19,5,32,58,75,1379
454,20,3,42,26,30,1406
455,1,14,28,8,42,1090
455,2,3,40,22,71,1863
455,3,7,39,6,57,2275
455,4,43,5,57,45,2188
455,5,44,7,42,41,1230
455,6,37,39,77,7,2213
455,7,47,27,71,16,2832
455,8,44,38,12,51,2564
455,9,29,10,51,54,1287
455,10,27,38,48,22,2387
455,11,13,36,68,20,2643
455,12,4,4,3,27,1576
455,13,22,37,30,54,2650
455,14,3,27,70,1,2516
455,15,44,4,55,3,3460
455,16,39,45,75,36,1277
455,17,30,21,24,62,1788
455,18,33,30,6,34,1723
455,19,24,24,73,49,1026
455,20,27,42,17,3,3389
456,1,6,41,62,32,3640
456,2,3,15,18,17,3591
456,3,1,21,58,5,1963
456,4,44,50,59,77,1160
456,5,29,7,50,52,3024
456,6,15,8,24,46,3396
456,7,20,30,47,7,1800
456,8,11,22,14,29,3109
456,9,39,2,55,60,2346
456,10,28,5,27,55,1649
456,11,47,48,13,42,1318
456,12,5,37,71,63,1123
456,13,34,26,75,46,1167
456,14,11,34,38,67,1173
456,15,31,33,69,8,3332
456,16,28,38,44,49,2096
456,17,41,16,64,33,1861
456,18,48,40,78,68,2728
456,19,42,37,52,15,2790
456,20,11,3,45,27,1122
457,1,10,19,42,15,3309
457,2,8,11,33,28,3011
457,3,42,45,0,48,3559
457,4,16,34,67,68,1149
457,5,22,18,64,74,2255
457,6,11,42,37,31,3646
457,7,27,44,48,32,1525
457,8,25,18,7,14,1967
457,9,10,37,21,15,1876
457,10,17,21,14,72,1774
457,11,8,29,30,34,3696
457,12,8,11,48,18,1790
457,13,36,21,30,25,2562
457,14,50,24,75,78,1074
457,15,11,3,72,49,2976
457,16,35,7,41,1,3266
457,17,7,15,51,23,3493
457,18,19,26,16,60,3145
457,19,4,22,70,36,3267
457,20,6,6,40,46,3556
458,1,1,39,49,23,1981
458,2,6,50,28,16,3707
458,3,35,15,37,11,3109
458,4,43,43,23,77,2011
458,5,47,36,24,75,2992
458,6,9,21,66,67,3406
458,7,18,11,35,43,1438
458,8,7,23,6,76,2500
458,9,18,17,52,79,1432
458,10,47,50,63,63,3394
458,11,23,3,45,50,1867
458,12,25,40,15,19,1437
458,13,41,25,10,47,3212
458,14,34,1,42,68,2525
458,15,4,9,7,30,2134
458,16,23,8,45,19,3546
458,17,21,26,43,53,1364
458,18,21,46,77,60,3672
458,19,41,44,11,57,2503
458,20,28,32,24,74,1230
459,1,47,45,9,53,3719
459,2,5,15,56,75,2311
459,3,32,12,19,51,2941
459,4,7,8,12,64,2036
459,5,43,30,75,1,1469
459,6,39,50,71,54,1645
459,7,24,50,17,22,3047
459,8,36,32,24,8,1817
459,9,9,33,51,12,3650
459,10,45,23,65,11,3767
459,11,22,10,38,6,3238
459,12,30,41,76,6,2967
459,13,11,47,2,0,2862
459,14,15,13,80,77,2204
459,15,35,15,74,5,2756
459,16,24,14,29,54,2052
459,17,32,30,43,70,1472
459,18,49,36,33,22,2180
459,19,37,8,52,49,2810
459,20,30,12,21,41,3272
460,1,25,12,68,16,2340
460,2,40,40,9,72,1348
460,3,26,9,20,46,2174
460,4,28,49,23,61,3039
460,5,45,20,64,56,3669
460,6,9,5,17,51,3572
460,7,4,44,50,72,2435
460,8,31,24,57,68,1607
460,9,44,1,77,6,1428
460,10,9,12,38,0,3682
460,11,42,45,5,29,3198
460,12,37,2,41,74,1028
460,13,17,47,9,21,3594
460,14,21,33,64,24,2031
460,15,19,12,48,36,1930
460,16,26,7,5,37,3429
460,17,4,30,70,69,3675
460,18,37,50,29,32,1653
460,19,42,48,15,80,3123
460,20,12,38,6,23,1970
461,1,24,23,17,7,1468
461,2,42,12,40,77,1285
461,3,23,50,26,13,1280
461,4,25,13,15,45,2684
461,5,30,19,71,69,3090
461,6,39,3,52,51,3356
461,7,15,17,56,13,3244
461,8,31,9,80,76,2792
461,9,7,12,22,78,2846
461,10,12,16,1,65,3486
461,11,21,22,0,69,3104
461,12,11,33,47,3,1309
461,13,49,22,76,39,2141
461,14,12,1,33,43,1450
461,15,16,22,33,55,3430
461,16,12,36,21,35,1550
461,17,8,48,6,20,2147
461,18,30,48,21,61,2080
461,19,21,7,9,17,1632
461,20,35,23,74,6,3010
462,1,20,14,41,51,2137
462,2,47,11,13,62,2354
462,3,11,48,28,37,3491
462,4,18,37,7,36,1588
462,5,5,8,65,58,2076
462,6,22,27,60,43,3243
462,7,13,17,74,32,2779
462,8,31,25,48,23,2956
462,9,47,43,77,22,2484
462,10,37,41,2,28,1974
462,11,49,25,43,68,1032
462,12,50,20,4,25,2689
462,13,31,44,51,66,2800
462,14,12,27,29,11,1428
462,15,18,18,29,30,1755
462,16,50,26,34,1,1914
462,17,4,22,9,47,1447
462,18,17,16,47,67,1223
462,19,27,43,57,44,2977
462,20,6,9,67,25,2995
463,1,19,23,62,19,2312
463,2,1,44,19,3,2427
463,3,27,38,37,47,2356
463,4,14,34,30,79,1883
463,5,48,35,18,73,2775
463,6,41,46,22,25,3101
463,7,33,31,41,54,1122
463,8,12,11,40,0,3422
463,9,2,34,71,59,1375
463,10,16,47,63,75,2621
463,11,44,19,45,18,2342
463,12,39,10,5,51,1809
463,13,36,6,25,61,1351
463,14,47,46,8,36,3556
463,15,18,46,20,74,3247
463,16,47,26,43,35,2614
463,17,24,38,25,2,2751
463,18,24,16,69,0,2262
463,19,44,35,34,1,1941
463,20,25,32,46,51,1222
464,1,3,9,49,11,2792
464,2,12,18,22,40,2481
464,3,6,5,60,1,1947
464,4,25,18,50,75,1057
464,5,11,11,17,74,2782
464,6,19,13,59,53,2792
464,7,4,16,29,36,3631
464,8,32,3,60,10,2680
464,9,10,16,26,50,3205
464,10,45,9,44,24,1400
464,11,45,22,53,34,1284
464,12,48,16,12,0,2011
464,13,14,31,65,74,3280
464,14,19,21,74,53,3681
464,15,2,37,8,38,2016
464,16,14,46,68,31,1089
464,17,48,44,1,50,2760
464,18,5,48,35,19,3554
464,19,46,25,56,61,3678
464,20,18,49,52,59,2049
465,1,35,47,67,18,2950
465,2,10,20,75,74,1870
465,3,17,33,63,43,2014
465,4,43,9,8,21,1193
465,5,18,25,58,11,2539
465,6,25,12,25,26,3698
465,7,21,50,42,37,2618
465,8,28,24,49,21,1160
465,9,4,29,55,62,3346
465,10,5,25,63,16,1629
465,11,35,16,15,45,2644
465,12,47,29,48,75,3715
465,13,8,22,65,30,2666
465,14,43,41,58,3,2286
465,15,10,16,32,1,3256
465,16,9,17,13,67,1639
465,17,17,30,19,39,2154
465,18,34,27,10,56,3798
465,19,19,33,75,64,2138
465,20,26,18,66,77,1887
466,1,3,5,76,56,1538
466,2,24,50,0,45,3087
466,3,36,37,50,78,1613
466,4,34,18,74,33,2576
466,5,39,44,7,42,2610
466,6,13,27,21,70,3245
466,7,10,24,28,60,2740
466,8,26,37,49,59,2244
466,9,27,13,73,35,1248
466,10,14,17,53,45,2821
466,11,12,33,56,26,2758
466,12,26,42,11,11,1146
466,13,7,38,43,10,2178
466,14,1,27,74,44,3494
466,15,24,17,27,71,3135
466,16,41,8,21,11,1339
466,17,40,24,56,75,1780
466,18,47,14,74,22,2521
466,19,45,41,57,31,1483
466,20,20,22,2,60,1726
467,1,30,5,33,54,2082
467,2,24,15,8,17,2577
467,3,33,46,3,5,2212
467,4,43,21,36,58,1823
467,5,44,24,76,64,3045
467,6,12,39,18,73,2175
467,7,5,43,21,46,1345
467,8,5,22,44,79,2306
467,9,42,5,37,21,2171
467,10,13,13,76,53,1438
467,11,7,42,66,0,3073
467,12,8,47,19,69,1070
467,13,46,39,61,38,3093
467,14,38,2,74,79,1386
467,15,48,11,26,73,3762
467,16,12,41,41,45,2478
467,17,42,36,16,56,2967
467,18,8,11,15,77,1828
467,19,37,35,55,17,3679
467,20,11,40,4,66,2016
468,1,1,6,31,19,2780
468,2,41,46,11,35,3811
468,3,29,49,67,34,2803
468,4,6,20,56,43,1182
468,5,11,38,36,0,1245
468,6,19,9,29,3,1283
468,7,2,23,63,35,2624
468,8,25,38,8,71,2263
468,9,6,4,1,68,2385
468,10,1,25,40,24,1560
468,11,35,32,41,79,1555
468,12,12,15,35,44,2097
468,13,19,17,80,60,1824
468,14,40,38,44,64,3045
468,15,5,44,15,41,2998
468,16,28,11,61,34,1921
468,17,42,23,66,66,2817
468,18,24,47,43,35,1064
468,19,29,18,10,34,2314
468,20,12,42,46,41,1034
469,1,15,5,1,65,3276
469,2,9,44,12,39,2251
469,3,1,8,38,14,2487
469,4,11,48,9,49,2917
469,5,39,22,51,6,2635
469,6,17,45,80,63,2887
469,7,10,7,15,0,2675
469,8,12,11,64,57,2113
469,9,18,23,55,27,3792
469,10,24,13,68,74,1672
469,11,50,2,46,34,2296
469,12,15,8,1,36,3839
469,13,43,29,4,78,2891
469,14,41,26,35,0,2862
469,15,14,3,47,1,1525
469,16,40,29,79,24,1916
469,17,42,7,3,68,1159
469,18,16,5,44,50,1892
469,19,43,6,17,16,3426
469,20,46,34,45,19,3026
470,1,21,15,14,23,2168
470,2,46,47,71,34,3045
470,3,1,46,34,18,3286
470,4,11,48,18,7,1056
470,5,16,9,34,48,2380
470,6,11,41,67,59,3100
470,7,11,17,61,53,2360
470,8,16,27,58,76,3478
470,9,17,15,42,64,1863
470,10,44,33,62,48,1475
470,11,42,3,77,28,1606
470,12,33,23,50,27,3103
470,13,7,10,62,74,3509
470,14,28,19,55,32,3057
470,15,23,44,3,17,2902
470,16,6,4,54,63,1659
470,17,47,30,34,29,1588
470,18,14,7,17,64,2599
470,19,27,30,67,10,1398
470,20,22,39,50,24,2339
471,1,29,32,51,49,1001
471,2,15,30,51,60,3155
471,3,49,12,57,26,1144
471,4,5,17,67,49,3510
471,5,28,36,0,73,1421
471,6,16,50,77,59,3136
471,7,23,14,37,40,3612
471,8,50,6,68,55,3280
471,9,37,19,38,37,2063
471,10,43,42,33,67,1111
471,11,11,19,11,11,3489
471,12,39,45,43,49,2512
471,13,46,46,33,48,1169
471,14,47,48,46,42,1892
471,15,38,30,74,23,1557
471,16,2,21,69,6,3531
471,17,3,1,76,49,2489
471,18,18,3,79,54,2814
471,19,33,3,33,53,1833
471,20,20,3,11,73,2987
472,1,19,34,25,57,1077
472,2,33,23,60,52,1740
472,3,18,37,50,0,1411
472,4,37,9,27,22,2073
472,5,46,18,23,7,3254
472,6,20,24,8,78,1244
472,7,18,9,6,28,2837
472,8,37,35,51,27,1316
472,9,42,1,48,65,3274
472,10,16,32,50,30,2084
472,11,6,21,25,23,3453
472,12,15,33,33,78,2872
472,13,50,7,9,64,2298
472,14,49,9,40,77,3165
472,15,38,19,55,42,2578
472,16,44,35,54,71,2421
472,17,2,49,67,56,1656
472,18,8,13,21,46,1633
472,19,10,18,28,32,3511
472,20,41,15,58,19,3719
473,1,12,10,25,75,3286
473,2,49,38,58,72,2766
473,3,2,32,9,23,3116
473,4,46,21,56,13,2902
473,5,4,12,0,31,2920
473,6,40,1,57,5,1852
473,7,33,27,65,61,2440
473,8,38,11,42,50,1525
473,9,16,7,20,31,3392
473,10,8,35,47,64,3156
473,11,19,49,46,70,1608
473,12,43,5,74,70,2368
473,13,42,25,58,53,1872
473,14,49,38,73,63,1396
473,15,24,34,80,53,3431
473,16,33,42,52,31,3141
473,17,13,13,46,21,2103
473,18,50,34,5,38,1331
473,19,44,47,74,13,1317
473,20,14,2,59,71,2442
474,1,37,40,17,63,1295
474,2,39,48,69,61,1034
474,3,21,8,18,17,3799
474,4,7,2,74,51,2871
474,5,48,7,79,53,2396
474,6,38,8,64,48,2004
474,7,43,44,33,31,2821
474,8,32,27,76,26,2415
474,9,17,48,5,45,1644
474,10,23,28,32,52,1760
474,11,34,22,0,6,1717
474,12,45,34,41,12,3800
474,13,33,10,3,36,1562
474,14,32,45,41,13,1345
474,15,20,12,68,80,2997
474,16,10,20,1,34,1741
474,17,7,17,71,30,1961
474,18,2,46,46,31,2926
474,19,6,39,3,28,1190
474,20,48,21,40,47,1334
475,1,45,37,49,52,3729
475,2,21,23,61,45,2708
475,3,20,26,14,13,3515
475,4,41,3,17,67,2271
475,5,20,34,65,13,2107
475,6,1,23,31,42,3370
475,7,34,10,5,69,2411
475,8,29,19,79,15,3156
475,9,33,8,65,61,2783
475,10,6,35,2,42,2198
475,11,27,37,7,42,3635
475,12,25,48,15,56,3690
475,13,7,47,74,5,3542
475,14,25,32,34,52,3728
475,15,50,6,40,34,2769
475,16,40,43,69,43,1925
475,17,9,35,6,36,2440
475,18,3,29,63,37,2381
475,19,30,34,77,59,2420
475,20,7,12,58,63,2252
476,1,14,33,61,79,3256
476,2,21,44,0,13,2956
476,3,13,19,72,70,3300
476,4,27,9,52,5,2740
476,5,43,4,56,49,1282
476,6,13,23,10,67,3470
476,7,15,36,56,5,3124
476,8,16,49,26,15,1277
476,9,4,49,4,11,2735
476,10,45,16,49,38,1901
476,11,21,19,23,3,2800
476,12,34,37,14,38,1272
476,13,17,29,60,5,1280
476,14,15,17,15,41,1233
476,15,29,43,49,20,1864
476,16,46,1,77,17,2080
476,17,16,25,75,18,3055
476,18,36,39,65,47,1282
476,19,41,23,32,4,3708
476,20,22,32,5,79,2469
477,1,31,7,4,13,2423
477,2,41,11,16,18,2941
477,3,41,37,7,42,3558
477,4,17,29,79,0,1781
477,5,28,9,27,9,2966
477,6,39,19,11,36,2059
