GameID,SeasonID,GameDate,HomeTeamID,AwayTeamID,VenueID,HomeTeamScore,AwayTeamScore,Overtime,Shootout
2011166,12,10/30/2011,3,8,1003,1,3,0,0
2011167,12,4/5/2012,3,16,1003,2,4,0,0
2011168,12,12/13/2011,10,31,1010,2,1,0,0
2011169,12,5/14/2012,4,8,1004,2,1,0,0
2011170,12,2/2/2012,4,25,1004,3,1,0,0
2011171,12,4/15/2012,23,6,1023,0,4,0,0
2011172,12,1/25/2012,19,29,1019,1,2,0,0
2011173,12,2/1/2012,24,10,1024,5,0,0,0
2011174,12,3/31/2012,29,18,1029,2,3,0,0
2011175,12,10/25/2011,7,14,1007,0,5,0,0
2011176,12,4/11/2012,2,26,1002,4,1,0,0
2011177,12,11/18/2011,28,3,1028,5,6,1,1
2011178,12,6/4/2012,15,21,1015,0,1,0,0
2011179,12,2/27/2012,10,9,1010,5,0,0,0
2011180,12,1/13/2012,13,12,1013,2,0,0,0
2011181,12,3/13/2012,5,13,1005,0,5,0,0
2011182,12,10/12/2011,8,12,1008,4,1,0,0
2011183,12,4/3/2012,19,13,1019,0,1,0,0
2011184,12,10/5/2011,30,32,1030,1,0,0,0
2011185,12,10/16/2011,31,3,1031,5,4,0,0
2011186,12,1/31/2012,11,6,1011,0,4,0,0
2011187,12,6/5/2012,31,27,1031,5,2,0,0
2011188,12,4/24/2012,7,20,1007,2,5,0,0
2011189,12,11/11/2011,27,31,1027,1,2,1,0
2011190,12,5/11/2012,3,17,1003,3,0,0,0
2011191,12,12/22/2011,14,29,1014,0,1,0,0
2011192,12,3/14/2012,22,21,1022,1,2,1,0
2011193,12,5/2/2012,27,24,1027,5,4,1,1
2011194,12,12/26/2011,19,32,1019,5,3,0,0
2011195,12,3/17/2012,32,14,1032,3,5,0,0
2011196,12,3/9/2012,12,29,1012,0,4,0,0
2011197,12,12/14/2011,16,15,1016,5,1,0,0
2011198,12,11/24/2011,22,20,1022,4,1,0,0
2011199,12,5/10/2012,22,19,1022,5,2,0,0
2011200,12,4/13/2012,31,30,1031,3,2,0,0
2011201,12,2/16/2012,12,10,1012,0,1,0,0
2011202,12,6/9/2012,19,2,1019,4,3,0,0
2011203,12,5/18/2012,29,26,1029,4,2,0,0
2011204,12,12/21/2011,2,24,1002,4,3,0,0
2011205,12,12/20/2011,8,26,1008,5,2,0,0
2011206,12,10/20/2011,32,23,1032,1,4,0,0
2011207,12,2/28/2012,9,17,1009,6,5,1,0
2011208,12,4/4/2012,18,23,1018,5,3,0,0
2011209,12,11/8/2011,25,24,1025,2,3,1,1
2011210,12,12/11/2011,16,9,1016,6,5,1,1
2011211,12,5/28/2012,7,16,1007,3,0,0,0
2011212,12,2/6/2012,14,4,1014,5,4,1,0
2011213,12,10/18/2011,8,32,1008,2,1,0,0
2011214,12,6/8/2012,32,13,1032,4,2,0,0
2011215,12,11/10/2011,11,28,1011,0,4,0,0
2011216,12,3/29/2012,24,26,1024,0,4,0,0
2011217,12,12/27/2011,5,3,1005,3,1,0,0
2011218,12,3/22/2012,22,28,1022,2,3,1,1
2011219,12,11/6/2011,3,24,1003,3,1,0,0
2011220,12,2/19/2012,29,17,1029,2,5,0,0
2011221,12,5/12/2012,17,26,1017,1,3,0,0
2011222,12,12/24/2011,11,4,1011,3,1,0,0
2011223,12,11/26/2011,32,21,1032,3,0,0,0
2011224,12,2/9/2012,7,1,1007,3,1,0,0
2011225,12,10/21/2011,16,14,1016,1,2,0,0
2011226,12,3/19/2012,4,28,1004,2,3,1,0
2011227,12,5/22/2012,22,1,1022,1,5,0,0
2011228,12,1/20/2012,7,6,1007,5,1,0,0
2011229,12,6/13/2012,31,11,1031,0,3,0,0
2011230,12,1/17/2012,16,22,1016,6,5,1,1
2011231,12,12/4/2011,15,24,1015,0,4,0,0
2011232,12,2/29/2012,9,27,1009,5,0,0,0
2011233,12,2/18/2012,25,12,1025,2,1,0,0
2011234,12,5/5/2012,30,23,1030,3,0,0,0
2011235,12,4/16/2012,23,16,1023,5,4,0,0
2011236,12,11/19/2011,18,19,1018,1,5,0,0
2011237,12,12/31/2011,2,15,1002,6,5,1,0
2011238,12,1/5/2012,9,4,1009,1,4,0,0
2011239,12,12/10/2011,29,11,1029,4,3,0,0
2011240,12,4/14/2012,25,2,1025,5,3,0,0
2011241,12,12/6/2011,25,26,1025,2,5,0,0
2011242,12,1/6/2012,29,32,1029,3,2,0,0
2011243,12,10/26/2011,4,7,1004,2,1,1,1
2011244,12,3/26/2012,13,30,1013,4,0,0,0
2011245,12,4/17/2012,29,5,1029,0,2,0,0
2011246,12,2/20/2012,22,32,1022,4,5,0,0
2011247,12,4/19/2012,13,11,1013,3,5,0,0
2011248,12,12/15/2011,6,21,1006,1,2,1,1
2011249,12,12/2/2011,24,15,1024,2,3,0,0
2011250,12,10/9/2011,26,17,1026,0,1,1,1
2011251,12,2/23/2012,7,22,1007,5,1,0,0
2011252,12,10/28/2011,12,14,1012,3,4,0,0
2011253,12,10/31/2011,23,32,1023,0,1,0,0
2011254,12,5/8/2012,23,15,1023,5,4,0,0
2011255,12,4/6/2012,2,23,1002,0,1,0,0
2011256,12,1/1/2012,16,12,1016,4,2,0,0
2011257,12,1/24/2012,32,1,1032,2,1,0,0
2011258,12,12/12/2011,17,31,1017,2,0,0,0
2011259,12,1/15/2012,13,23,1013,1,0,0,0
2011260,12,2/22/2012,20,19,1020,2,0,0,0
2011261,12,11/27/2011,6,15,1006,0,2,0,0
2011262,12,11/23/2011,12,17,1012,5,0,0,0
2011263,12,12/19/2011,8,27,1008,0,1,0,0
2011264,12,12/25/2011,1,9,1001,1,2,0,0
2011265,12,11/22/2011,12,7,1012,5,0,0,0
2011266,12,12/9/2011,20,11,1020,5,0,0,0
2011267,12,4/22/2012,16,20,1016,4,1,0,0
2011268,12,12/28/2011,10,14,1010,4,3,0,0
2011269,12,2/25/2012,27,8,1027,5,3,0,0
2011270,12,5/25/2012,2,8,1002,1,2,1,0
2011271,12,4/2/2012,24,9,1024,5,4,0,0
2011272,12,3/12/2012,21,4,1021,1,5,0,0
2011273,12,3/15/2012,29,10,1029,5,0,0,0
2011274,12,4/27/2012,30,12,1030,2,5,0,0
2011275,12,5/24/2012,4,20,1004,1,4,0,0
2011276,12,10/27/2011,25,32,1025,4,0,0,0
2011277,12,12/23/2011,22,29,1022,5,1,0,0
2011278,12,12/1/2011,3,28,1003,0,3,0,0
2011279,12,10/11/2011,31,9,1031,0,4,0,0
2011280,12,11/12/2011,4,14,1004,5,0,0,0
2011281,12,11/5/2011,31,16,1031,3,0,0,0
2011282,12,1/7/2012,17,12,1017,4,5,0,0
2011283,12,5/1/2012,1,28,1001,5,0,0,0
2011284,12,3/25/2012,24,30,1024,2,4,0,0
2011285,12,1/8/2012,9,11,1009,2,0,0,0
2011286,12,10/2/2011,25,20,1025,4,5,0,0
2011287,12,3/20/2012,12,19,1012,2,5,0,0
2011288,12,1/18/2012,32,20,1032,0,3,0,0
2011289,12,10/23/2011,14,22,1014,0,1,1,0
2011290,12,3/27/2012,5,8,1005,3,5,0,0
2011291,12,10/29/2011,26,4,1026,5,0,0,0
2011292,12,2/24/2012,6,32,1006,2,5,0,0
2011293,12,11/4/2011,21,26,1021,0,5,0,0
2011294,12,2/8/2012,21,3,1021,2,0,0,0
2011295,12,2/13/2012,24,29,1024,1,5,0,0
2011296,12,11/15/2011,5,12,1005,3,1,0,0
2011297,12,11/17/2011,22,2,1022,1,5,0,0
2011298,12,3/1/2012,1,8,1001,2,1,0,0
2011299,12,5/29/2012,15,30,1015,2,5,0,0
2011300,12,12/7/2011,1,5,1001,3,2,0,0
2011301,12,4/7/2012,15,16,1015,3,5,0,0
2011302,12,10/24/2011,18,24,1018,5,3,0,0
2011303,12,2/5/2012,9,8,1009,4,0,0,0
2011304,12,1/22/2012,24,23,1024,5,6,1,1
2011305,12,6/10/2012,23,25,1023,5,3,0,0
2011306,12,12/17/2011,30,22,1030,2,0,0,0
2011307,12,1/30/2012,23,20,1023,1,0,1,0
2011308,12,5/7/2012,9,26,1009,1,0,0,0
2011309,12,4/21/2012,3,29,1003,6,5,1,1
2011310,12,3/28/2012,24,13,1024,5,3,0,0
2011311,12,2/3/2012,12,32,1012,3,5,0,0
2011312,12,3/5/2012,28,20,1028,5,3,0,0
2011313,12,1/29/2012,26,12,1026,4,0,0,0
2011314,12,5/9/2012,26,15,1026,4,1,0,0
2011315,12,1/21/2012,21,30,1021,2,5,0,0
2011316,12,2/4/2012,13,7,1013,4,1,0,0
2011317,12,3/16/2012,23,30,1023,1,3,0,0
2011318,12,5/26/2012,6,24,1006,3,2,0,0
2011319,12,5/3/2012,21,24,1021,1,3,0,0
2011320,12,3/30/2012,21,8,1021,4,0,0,0
2011321,12,1/9/2012,26,8,1026,5,2,0,0
2011322,12,3/4/2012,26,20,1026,2,0,0,0
2011323,12,1/23/2012,32,4,1032,5,4,0,0
2011324,12,3/8/2012,14,26,1014,2,0,0,0
2011325,12,1/26/2012,7,11,1007,1,2,0,0
2011326,12,10/13/2011,31,29,1031,2,0,0,0
2011327,12,1/11/2012,2,18,1002,1,2,0,0
2011328,12,5/15/2012,9,12,1009,5,4,0,0
2011329,12,11/3/2011,22,15,1022,0,5,0,0
2011330,12,5/27/2012,7,15,1007,2,4,0,0
2011331,12,5/13/2012,23,14,1023,1,3,0,0
2011332,12,6/6/2012,20,18,1020,4,2,0,0
2011333,12,6/3/2012,21,25,1021,2,4,0,0
2011334,12,5/30/2012,27,12,1027,5,2,0,0
2011335,12,11/2/2011,14,8,1014,3,4,0,0
2011336,12,3/7/2012,14,1,1014,5,2,0,0
2011337,12,11/25/2011,30,25,1030,4,3,0,0
2011338,12,10/17/2011,24,19,1024,0,1,1,1
2011339,12,10/4/2011,16,31,1016,4,2,0,0
2011340,12,11/29/2011,20,6,1020,5,4,0,0
2011341,12,3/24/2012,12,20,1012,0,4,0,0
2011342,12,11/28/2011,8,13,1008,2,1,0,0
2011343,12,2/11/2012,16,21,1016,0,3,0,0
2011344,12,1/12/2012,24,32,1024,5,2,0,0
2011345,12,11/1/2011,2,11,1002,1,3,0,0
2011346,12,1/3/2012,19,16,1019,4,3,1,1
2011347,12,12/16/2011,20,23,1020,4,1,0,0
2011348,12,4/9/2012,5,17,1005,1,2,1,0
2011349,12,11/13/2011,25,23,1025,4,3,1,0
2011350,12,6/14/2012,18,4,1018,4,3,0,0
2011351,12,4/1/2012,21,2,1021,2,1,1,0
2011352,12,1/10/2012,21,11,1021,1,0,0,0
2011353,12,12/30/2011,1,31,1001,4,1,0,0
2011354,12,4/26/2012,31,18,1031,2,4,0,0
2011355,12,4/23/2012,25,7,1025,5,0,0,0
2011356,12,1/2/2012,20,24,1020,1,2,0,0
2011357,12,5/23/2012,13,27,1013,0,5,0,0
2011358,12,1/19/2012,17,16,1017,1,3,0,0
2011359,12,2/14/2012,26,31,1026,3,1,0,0
2011360,12,4/12/2012,21,9,1021,4,2,0,0
2011361,12,3/2/2012,29,21,1029,3,5,0,0
2011362,12,6/2/2012,15,8,1015,3,0,0,0
2011363,12,4/30/2012,13,4,1013,4,0,0,0
2011364,12,10/14/2011,26,32,1026,0,3,0,0
2011365,12,5/31/2012,26,16,1026,4,3,0,0
2011366,12,10/7/2011,27,32,1027,4,5,0,0
2011367,12,11/9/2011,8,19,1008,5,6,1,1
2011368,12,5/16/2012,24,5,1024,1,3,0,0
2011369,12,2/26/2012,14,24,1014,4,2,0,0
2011370,12,2/7/2012,9,31,1009,5,3,0,0
2011371,12,4/10/2012,23,10,1023,4,1,0,0
2011372,12,1/27/2012,14,28,1014,1,5,0,0
2011373,12,12/8/2011,19,4,1019,5,2,0,0
2011374,12,6/15/2012,1,20,1001,3,1,0,0
2011375,12,6/7/2012,20,29,1020,4,5,0,0
2011376,12,2/12/2012,27,9,1027,3,5,0,0
2011377,12,1/28/2012,32,19,1032,2,1,1,0
2011378,12,11/16/2011,11,3,1011,1,5,0,0
2011379,12,3/6/2012,6,3,1006,3,0,0,0
2011380,12,2/15/2012,2,20,1002,4,0,0,0
2011381,12,6/11/2012,18,31,1018,1,3,0,0
2011382,12,6/12/2012,11,8,1011,5,2,0,0
2011383,12,1/16/2012,3,27,1003,4,0,0,0
2011384,12,4/29/2012,31,13,1031,0,3,0,0
2011385,12,10/22/2011,2,31,1002,1,5,0,0
2011386,12,10/10/2011,13,26,1013,2,0,0,0
2011387,12,3/21/2012,18,7,1018,5,4,0,0
2011388,12,10/1/2011,12,21,1012,0,3,0,0
2011389,12,3/18/2012,32,27,1032,2,0,0,0
2011390,12,3/3/2012,23,5,1023,4,5,0,0
2011391,12,3/10/2012,9,6,1009,0,1,0,0
2011392,12,4/25/2012,6,27,1006,0,2,0,0
2011393,12,2/21/2012,3,15,1003,4,2,0,0
2011394,12,5/17/2012,6,16,1006,1,2,0,0
2011395,12,11/21/2011,6,11,1006,2,3,0,0
2011396,12,2/10/2012,19,1,1019,5,0,0,0
2011397,12,3/23/2012,25,1,1025,1,3,0,0
2011398,12,1/14/2012,25,21,1025,1,4,0,0
2011399,12,11/30/2011,8,20,1008,0,5,0,0
2011400,12,12/18/2011,21,27,1021,5,4,1,0
2011401,12,6/1/2012,3,5,1003,2,5,0,0
2011402,12,5/19/2012,26,2,1026,5,6,1,0
2011403,12,10/8/2011,3,7,1003,0,3,0,0
2011404,12,5/20/2012,19,15,1019,1,0,0,0
2011405,12,5/21/2012,31,12,1031,1,2,0,0
2011406,12,2/17/2012,24,2,1024,2,3,0,0
2011407,12,4/8/2012,7,8,1007,1,4,0,0
2011408,12,10/6/2011,12,23,1012,1,5,0,0
2011409,12,12/5/2011,22,30,1022,5,2,0,0
2011410,12,12/3/2011,28,27,1028,5,2,0,0
2011411,12,1/4/2012,31,22,1031,4,3,0,0
2011412,12,11/14/2011,23,1,1023,4,1,0,0
2011413,12,10/3/2011,25,3,1025,4,3,1,0
2011414,12,4/28/2012,17,10,1017,4,2,0,0
2011415,12,12/29/2011,3,13,1003,2,5,0,0
2011416,12,11/20/2011,18,8,1018,2,1,0,0
2011417,12,10/19/2011,32,29,1032,3,4,0,0
2011418,12,4/20/2012,3,18,1003,0,5,0,0
2011419,12,11/7/2011,13,28,1013,2,4,0,0
2011420,12,5/6/2012,13,8,1013,0,5,0,0
2011421,12,3/11/2012,25,18,1025,2,0,0,0
2011422,12,4/18/2012,5,4,1005,2,1,0,0
2011423,12,5/4/2012,8,10,1008,3,0,0,0
2011424,12,10/15/2011,12,1,1012,1,3,0,0
2011425,12,10/30/2011,12,8,1012,4,3,0,0
2011426,12,4/5/2012,32,24,1032,3,2,0,0
2011427,12,12/13/2011,12,3,1012,2,1,0,0
2011428,12,5/14/2012,15,4,1015,2,5,0,0
2011429,12,2/2/2012,7,30,1007,1,3,0,0
2011430,12,4/15/2012,5,11,1005,2,0,0,0
2011431,12,1/25/2012,23,21,1023,0,1,1,0
2011432,12,2/1/2012,21,15,1021,1,2,1,0
2011433,12,3/31/2012,8,5,1008,1,0,1,0
2011434,12,10/25/2011,10,16,1010,4,3,1,1
2011435,12,4/11/2012,3,26,1003,4,5,1,0
2011436,12,11/18/2011,26,5,1026,4,3,0,0
2011437,12,6/4/2012,26,7,1026,1,2,1,1
2011438,12,2/27/2012,23,17,1023,4,2,0,0
2011439,12,1/13/2012,19,28,1019,3,4,0,0
2011440,12,3/13/2012,15,3,1015,4,1,0,0
2011441,12,10/12/2011,11,32,1011,4,2,0,0
2011442,12,4/3/2012,14,25,1014,2,1,0,0
2011443,12,10/5/2011,10,21,1010,1,5,0,0
2011444,12,10/16/2011,18,15,1018,2,3,0,0
2011445,12,1/31/2012,25,29,1025,1,3,0,0
2011446,12,6/5/2012,16,18,1016,3,2,0,0
2011447,12,4/24/2012,28,18,1028,1,4,0,0
2011448,12,11/11/2011,8,25,1008,5,3,0,0
2011449,12,5/11/2012,16,32,1016,4,5,1,1
2011450,12,12/22/2011,14,31,1014,2,3,0,0
2011451,12,3/14/2012,28,9,1028,3,1,0,0
2011452,12,5/2/2012,15,32,1015,4,5,0,0
2011453,12,12/26/2011,5,2,1005,5,3,0,0
2011454,12,3/17/2012,24,6,1024,0,4,0,0
2011455,12,3/9/2012,3,12,1003,3,4,0,0
2011456,12,12/14/2011,10,19,1010,0,4,0,0
2011457,12,11/24/2011,29,24,1029,3,4,0,0
2011458,12,5/10/2012,18,27,1018,3,4,0,0
2011459,12,4/13/2012,3,4,1003,3,1,0,0
2011460,12,2/16/2012,32,3,1032,4,0,0,0
2011461,12,6/9/2012,16,25,1016,1,3,0,0
2011462,12,5/18/2012,19,20,1019,1,0,0,0
2011463,12,12/21/2011,12,2,1012,1,2,0,0
2011464,12,12/20/2011,18,10,1018,2,3,0,0
2011465,12,10/20/2011,13,18,1013,5,3,0,0
2011466,12,2/28/2012,11,5,1011,3,4,1,0
2011467,12,4/4/2012,29,1,1029,0,2,0,0
2011468,12,11/8/2011,21,32,1021,2,3,0,0
2011469,12,12/11/2011,32,10,1032,5,2,0,0
2011470,12,5/28/2012,8,30,1008,3,4,0,0
2011471,12,2/6/2012,19,18,1019,4,1,0,0
2011472,12,10/18/2011,17,32,1017,3,2,0,0
2011473,12,6/8/2012,8,15,1008,2,3,0,0
2011474,12,11/10/2011,22,7,1022,0,2,0,0
2011475,12,3/29/2012,5,7,1005,0,2,0,0
2011476,12,12/27/2011,11,19,1011,0,5,0,0
2011477,12,3/22/2012,9,28,1009,1,2,0,0
2011478,12,11/6/2011,6,25,1006,0,4,0,0
2011479,12,2/19/2012,20,30,1020,3,2,0,0
2011480,12,5/12/2012,32,12,1032,1,5,0,0
2011481,12,12/24/2011,25,19,1025,3,1,0,0
2011482,12,11/26/2011,5,22,1005,2,3,0,0
2011483,12,2/9/2012,30,17,1030,3,4,1,1
2011484,12,10/21/2011,7,32,1007,1,2,1,1
2011485,12,3/19/2012,30,18,1030,1,3,0,0
2011486,12,5/22/2012,6,10,1006,0,1,1,0
2011487,12,1/20/2012,19,31,1019,4,0,0,0
2011488,12,6/13/2012,12,18,1012,0,5,0,0
2011489,12,1/17/2012,4,23,1004,5,4,0,0
2011490,12,12/4/2011,15,27,1015,0,2,0,0
2011491,12,2/29/2012,16,5,1016,1,4,0,0
2011492,12,2/18/2012,1,21,1001,3,4,0,0
2011493,12,5/5/2012,5,25,1005,0,1,0,0
2011494,12,4/16/2012,16,4,1016,0,2,0,0
2011495,12,11/19/2011,12,31,1012,0,3,0,0
2011496,12,12/31/2011,13,9,1013,4,5,0,0
2011497,12,1/5/2012,17,2,1017,1,5,0,0
2011498,12,12/10/2011,29,28,1029,2,0,0,0
2011499,12,4/14/2012,17,27,1017,4,5,0,0
2011500,12,12/6/2011,9,5,1009,4,3,0,0
2011501,12,1/6/2012,2,13,1002,0,4,0,0
2011502,12,10/26/2011,10,1,1010,4,5,1,1
2011503,12,3/26/2012,7,29,1007,4,3,0,0
2011504,12,4/17/2012,32,6,1032,5,1,0,0
2011505,12,2/20/2012,11,21,1011,3,5,0,0
2011506,12,4/19/2012,9,25,1009,5,4,0,0
2011507,12,12/15/2011,1,14,1001,3,0,0,0
2011508,12,12/2/2011,23,11,1023,2,4,0,0
2011509,12,10/9/2011,22,26,1022,5,2,0,0
2011510,12,2/23/2012,31,5,1031,2,1,0,0
2011511,12,10/28/2011,9,13,1009,4,5,0,0
2011512,12,10/31/2011,30,20,1030,4,3,0,0
2011513,12,5/8/2012,30,15,1030,1,2,0,0
2011514,12,4/6/2012,2,21,1002,4,5,1,1
2011515,12,1/1/2012,2,30,1002,5,2,0,0
2011516,12,1/24/2012,7,25,1007,5,6,1,1
2011517,12,12/12/2011,21,17,1021,0,1,0,0
2011518,12,1/15/2012,8,1,1008,1,2,0,0
2011519,12,2/22/2012,7,3,1007,2,5,0,0
2011520,12,11/27/2011,27,18,1027,0,4,0,0
2011521,12,11/23/2011,16,23,1016,4,5,0,0
2011522,12,12/19/2011,18,13,1018,0,4,0,0
2011523,12,12/25/2011,8,28,1008,3,1,0,0
2011524,12,11/22/2011,10,26,1010,1,4,0,0
2011525,12,12/9/2011,26,9,1026,3,5,0,0
2011526,12,4/22/2012,29,16,1029,3,4,0,0
2011527,12,12/28/2011,11,10,1011,4,3,1,0
2011528,12,2/25/2012,30,14,1030,1,0,1,0
2011529,12,5/25/2012,23,27,1023,4,5,1,1
2011530,12,4/2/2012,12,24,1012,3,4,0,0
2011531,12,3/12/2012,9,1,1009,3,4,1,0
2011532,12,3/15/2012,3,23,1003,1,3,0,0
2011533,12,4/27/2012,20,4,1020,1,3,0,0
2011534,12,5/24/2012,22,10,1022,1,0,0,0
2011535,12,10/27/2011,5,23,1005,2,5,0,0
2011536,12,12/23/2011,30,2,1030,3,4,1,1
2011537,12,12/1/2011,2,28,1002,2,4,0,0
2011538,12,10/11/2011,31,4,1031,3,4,0,0
2011539,12,11/12/2011,19,23,1019,4,0,0,0
2011540,12,11/5/2011,25,27,1025,2,5,0,0
2011541,12,1/7/2012,14,23,1014,3,1,0,0
2011542,12,5/1/2012,24,28,1024,3,0,0,0
2011543,12,3/25/2012,15,14,1015,0,4,0,0
2011544,12,1/8/2012,10,24,1010,0,1,0,0
2011545,12,10/2/2011,27,25,1027,0,5,0,0
2011546,12,3/20/2012,25,28,1025,3,5,0,0
2011547,12,1/18/2012,28,19,1028,3,2,1,0
2011548,12,10/23/2011,29,8,1029,2,4,0,0
2011549,12,3/27/2012,17,7,1017,4,1,0,0
2011550,12,10/29/2011,32,31,1032,4,1,0,0
2011551,12,2/24/2012,1,27,1001,5,3,0,0
2011552,12,11/4/2011,20,17,1020,0,1,0,0
2011553,12,2/8/2012,25,16,1025,4,2,0,0
2011554,12,2/13/2012,16,26,1016,1,5,0,0
2011555,12,11/15/2011,31,2,1031,2,4,0,0
2011556,12,11/17/2011,12,4,1012,1,3,0,0
2011557,12,3/1/2012,12,5,1012,0,1,0,0
2011558,12,5/29/2012,2,12,1002,1,2,0,0
2011559,12,12/7/2011,14,3,1014,5,1,0,0
2011560,12,4/7/2012,15,11,1015,3,5,0,0
2011561,12,10/24/2011,21,29,1021,0,1,0,0
2011562,12,2/5/2012,19,7,1019,5,4,0,0
2011563,12,1/22/2012,2,1,1002,3,1,0,0
2011564,12,6/10/2012,4,3,1004,2,0,0,0
2011565,12,12/17/2011,30,21,1030,4,0,0,0
2011566,12,1/30/2012,30,3,1030,5,1,0,0
2011567,12,5/7/2012,28,21,1028,4,5,0,0
2011568,12,4/21/2012,25,10,1025,5,1,0,0
2011569,12,3/28/2012,15,31,1015,1,0,0,0
2011570,12,2/3/2012,32,15,1032,4,3,1,1
2011571,12,3/5/2012,14,18,1014,5,3,0,0
2011572,12,1/29/2012,6,22,1006,3,5,0,0
2011573,12,5/9/2012,27,10,1027,2,5,0,0
2011574,12,1/21/2012,2,5,1002,6,5,1,1
2011575,12,2/4/2012,28,22,1028,3,1,0,0
2011576,12,3/16/2012,10,3,1010,6,5,1,0
2011577,12,5/26/2012,14,32,1014,3,0,0,0
2011578,12,5/3/2012,2,27,1002,3,4,0,0
2011579,12,3/30/2012,22,16,1022,2,1,0,0
2011580,12,1/9/2012,19,8,1019,3,0,0,0
2011581,12,3/4/2012,12,22,1012,3,0,0,0
2011582,12,1/23/2012,32,17,1032,5,1,0,0
2011583,12,3/8/2012,4,2,1004,5,4,0,0
2011584,12,1/26/2012,10,25,1010,1,3,0,0
2011585,12,10/13/2011,18,16,1018,2,0,0,0
2011586,12,1/11/2012,28,26,1028,2,0,0,0
2011587,12,5/15/2012,1,15,1001,0,4,0,0
2011588,12,11/3/2011,26,13,1026,2,1,1,0
2011589,12,5/27/2012,13,15,1013,1,4,0,0
2011590,12,5/13/2012,29,6,1029,4,0,0,0
2011591,12,6/6/2012,23,28,1023,1,0,1,0
2011592,12,6/3/2012,14,21,1014,2,3,0,0
2011593,12,5/30/2012,11,18,1011,5,6,1,0
2011594,12,11/2/2011,3,21,1003,5,4,0,0
2011595,12,3/7/2012,18,12,1018,5,0,0,0
2011596,12,11/25/2011,17,18,1017,0,5,0,0
2011597,12,10/17/2011,9,21,1009,1,2,0,0
2011598,12,10/4/2011,28,23,1028,3,1,0,0
2011599,12,11/29/2011,22,4,1022,5,0,0,0
2011600,12,3/24/2012,11,12,1011,5,4,0,0
2011601,12,11/28/2011,3,30,1003,1,3,0,0
2011602,12,2/11/2012,4,31,1004,5,0,0,0
2011603,12,1/12/2012,12,16,1012,4,3,0,0
2011604,12,11/1/2011,29,15,1029,4,0,0,0
2011605,12,1/3/2012,17,29,1017,5,0,0,0
2011606,12,12/16/2011,12,28,1012,3,2,1,0
2011607,12,4/9/2012,16,10,1016,3,2,0,0
2011608,12,11/13/2011,17,24,1017,5,3,0,0
2011609,12,6/14/2012,13,5,1013,0,1,0,0
2011610,12,4/1/2012,3,31,1003,3,4,0,0
2011611,12,1/10/2012,4,17,1004,1,3,0,0
2011612,12,12/30/2011,5,29,1005,4,0,0,0
2011613,12,4/26/2012,23,24,1023,2,1,1,0
2011614,12,4/23/2012,28,11,1028,5,3,0,0
2011615,12,1/2/2012,32,22,1032,2,5,0,0
2011616,12,5/23/2012,29,13,1029,0,1,1,0
2011617,12,1/19/2012,18,14,1018,2,4,0,0
2011618,12,2/14/2012,23,12,1023,5,6,1,0
2011619,12,4/12/2012,10,4,1010,5,2,0,0
2011620,12,3/2/2012,4,19,1004,2,1,0,0
2011621,12,6/2/2012,9,29,1009,2,1,0,0
2011622,12,4/30/2012,2,4,1002,3,0,0,0
2011623,12,10/14/2011,27,1,1027,3,0,0,0
2011624,12,5/31/2012,4,27,1004,1,5,0,0
2011625,12,10/7/2011,9,24,1009,4,3,1,1
2011626,12,11/9/2011,8,3,1008,2,1,1,1
2011627,12,5/16/2012,13,22,1013,0,1,0,0
2011628,12,2/26/2012,27,20,1027,5,0,0,0
2011629,12,2/7/2012,13,21,1013,4,3,0,0
2011630,12,4/10/2012,11,26,1011,1,4,0,0
2011631,12,1/27/2012,11,2,1011,4,0,0,0
2011632,12,12/8/2011,7,13,1007,0,5,0,0
2011633,12,6/15/2012,12,25,1012,4,0,0,0
2011634,12,6/7/2012,23,13,1023,5,4,1,1
2011635,12,2/12/2012,20,13,1020,2,3,0,0
2011636,12,1/28/2012,14,27,1014,2,3,0,0
2011637,12,11/16/2011,32,8,1032,5,0,0,0
2011638,12,3/6/2012,29,14,1029,3,2,0,0
2011639,12,2/15/2012,13,20,1013,1,2,0,0
2011640,12,6/11/2012,28,25,1028,1,3,0,0
2011641,12,6/12/2012,6,30,1006,5,3,0,0
2011642,12,1/16/2012,1,2,1001,5,4,0,0
2011643,12,4/29/2012,20,10,1020,0,3,0,0
2011644,12,10/22/2011,26,11,1026,1,4,0,0
2011645,12,10/10/2011,15,12,1015,5,2,0,0
2011646,12,3/21/2012,7,23,1007,1,0,1,0
2011647,12,10/1/2011,26,1,1026,0,1,0,0
2011648,12,3/18/2012,28,1,1028,0,4,0,0
2011649,12,3/3/2012,9,19,1009,3,0,0,0
2011650,12,3/10/2012,29,27,1029,3,0,0,0
2011651,12,4/25/2012,30,1,1030,4,5,0,0
2011652,12,2/21/2012,23,26,1023,5,2,0,0
2011653,12,5/17/2012,20,21,1020,5,2,0,0
2011654,12,11/21/2011,27,28,1027,3,5,0,0
2011655,12,2/10/2012,30,19,1030,1,3,0,0
2011656,12,3/23/2012,17,20,1017,5,0,0,0
2011657,12,1/14/2012,1,16,1001,5,0,0,0
2011658,12,11/30/2011,30,13,1030,0,3,0,0
2011659,12,12/18/2011,27,7,1027,2,0,0,0
2011660,12,6/1/2012,18,3,1018,3,5,0,0
2011661,12,5/19/2012,21,19,1021,5,1,0,0
2011662,12,10/8/2011,27,3,1027,0,1,0,0
